Export Title: My Timeline
Export Date: 2026-01-15T08:58:43.126Z

Machine,Port ID,Start,End,State,Machine,Duration,Operator
66 DMU NLX 2500,7,1767626588,1767626690,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767626690,1767626746,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767626746,1767626878,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767626878,1767626932,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767626932,1767626970,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767626970,1767627067,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627067,1767627206,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627206,1767627358,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627358,1767627693,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627693,1767627747,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627747,1767627749,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627749,1767627790,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627790,1767627847,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627847,1767627890,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627890,1767627943,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767627943,1767628024,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628024,1767628027,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628027,1767628081,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628081,1767628341,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628341,1767628460,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628460,1767628462,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628462,1767628640,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628640,1767628718,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628718,1767628721,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628721,1767628930,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767628930,1767629014,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629014,1767629017,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629017,1767629173,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629173,1767629256,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629256,1767629259,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629259,1767629299,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629299,1767629523,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629523,1767629783,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629783,1767629862,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629862,1767629864,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629864,1767629959,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767629959,1767630029,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767630029,1767630032,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767630032,1767630459,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767630459,1767630578,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767630578,1767630621,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767630621,1767630785,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767630785,1767630788,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767630788,1767630939,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767630939,1767631165,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767631165,1767631168,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767631168,1767631629,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767631629,1767631912,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767631912,1767631915,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767631915,1767632090,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767632090,1767632319,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767632319,1767633523,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767633523,1767633723,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767633723,1767633809,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767633809,1767633908,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767633908,1767633911,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767633911,1767633962,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767633962,1767633995,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767633995,1767634000,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767634000,1767634285,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767634285,1767634334,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767634334,1767634566,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767634566,1767634668,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767634668,1767634741,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767634741,1767634743,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767634743,1767634951,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767634951,1767635236,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767635236,1767635239,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767635239,1767635451,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767635451,1767635683,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767635683,1767635788,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767635788,1767636073,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767636073,1767636076,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767636076,1767636130,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767636130,1767636359,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767636359,1767636625,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767636625,1767636652,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767636652,1767636935,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767636935,1767636937,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767636937,1767637058,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767637058,1767637291,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767637291,1767637484,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767637484,1767637772,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767637772,1767637775,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767637775,1767637893,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767637893,1767638125,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767638125,1767638294,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767638294,1767638580,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767638580,1767638583,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767638583,1767638725,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767638725,1767638958,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767638958,1767638965,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767638965,1767639086,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767639086,1767639374,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767639374,1767642478,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767642478,1767642710,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767642710,1767642895,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767642895,1767643181,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767643181,1767643183,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767643183,1767643272,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767643272,1767643504,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767643504,1767643521,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767643521,1767643639,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767643639,1767643924,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767643924,1767643927,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767643927,1767644040,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767644040,1767644272,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767644272,1767644382,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767644382,1767644668,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767644668,1767644670,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767644670,1767644708,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767644708,1767644940,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767644940,1767645101,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767645101,1767645386,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767645386,1767645389,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767645389,1767645567,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767645567,1767645796,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767645796,1767645799,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767645799,1767645933,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767645933,1767646218,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767646218,1767646221,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767646221,1767646743,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767646743,1767646974,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767646974,1767647152,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767647152,1767647436,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767647436,1767647439,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767647439,1767647619,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767647619,1767647622,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767647622,1767647724,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767647724,1767647783,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767647783,1767647890,Offline,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767647890,1767648005,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648005,1767648019,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648019,1767648038,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648038,1767648270,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648270,1767648511,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648511,1767648517,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648517,1767648607,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648607,1767648798,Offline,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648798,1767648917,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648917,1767648928,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648928,1767648947,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767648947,1767649071,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649071,1767649162,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649162,1767649184,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649184,1767649189,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649189,1767649195,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649195,1767649356,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649356,1767649359,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649359,1767649461,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649461,1767649464,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649464,1767649494,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649494,1767649558,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649558,1767649672,Offline,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649672,1767649744,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649744,1767649795,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649795,1767649873,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649873,1767649879,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767649879,1767650107,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767650107,1767650282,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767650282,1767650400,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767650400,1767650569,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767650569,1767650572,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767650572,1767650648,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767650648,1767650879,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767650879,1767651281,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767651281,1767651567,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767651567,1767651570,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767651570,1767651788,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767651788,1767652019,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767652019,1767652111,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767652111,1767652396,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767652396,1767652398,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767652398,1767652458,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767652458,1767652689,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767652689,1767653416,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767653416,1767653704,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767653704,1767653707,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767653707,1767653825,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767653825,1767654056,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767654056,1767654153,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767654153,1767654437,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767654437,1767654596,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767654596,1767654828,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767654828,1767655010,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767655010,1767655295,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767655295,1767655297,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767655297,1767655362,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767655362,1767655593,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767655593,1767655928,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767655928,1767656216,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767656216,1767656218,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767656218,1767656899,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767656899,1767657130,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767657130,1767657457,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767657457,1767657742,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767657742,1767657745,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767657745,1767658060,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767658060,1767658291,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767658291,1767658490,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767658490,1767658777,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767658777,1767658780,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767658780,1767658831,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767658831,1767659063,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767659063,1767659221,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767659221,1767659509,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767659509,1767659511,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767659511,1767659622,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767659622,1767659853,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767659853,1767660186,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767660186,1767660471,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767660471,1767660473,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767660473,1767660662,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767660662,1767660893,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767660893,1767661257,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767661257,1767661542,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767661542,1767661545,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767661545,1767661696,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767661696,1767661928,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767661928,1767662035,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767662035,1767662320,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767662320,1767662323,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767662323,1767662349,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767662349,1767662576,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767662576,1767662681,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767662681,1767662966,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767662966,1767662969,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767662969,1767662990,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767662990,1767663222,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767663222,1767675831,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767675831,1767676116,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767676116,1767676119,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767676119,1767676299,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767676299,1767676530,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767676530,1767676752,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767676752,1767676839,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767676839,1767676841,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767676841,1767677062,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767677062,1767677148,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767677148,1767677150,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767677150,1767677454,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767677454,1767677739,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767677739,1767677742,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767677742,1767677855,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767677855,1767678086,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767678086,1767678556,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767678556,1767678841,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767678841,1767678844,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767678844,1767679568,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767679568,1767679799,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767679799,1767680563,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767680563,1767680848,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767680848,1767680851,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767680851,1767681619,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767681619,1767681850,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767681850,1767682475,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767682475,1767682760,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767682760,1767682762,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767682762,1767682907,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767682907,1767683139,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767683139,1767683141,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767683141,1767683597,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767683597,1767683882,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767683882,1767683885,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767683885,1767684008,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767684008,1767684240,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767684240,1767684430,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767684430,1767684487,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767684487,1767684490,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767684490,1767685121,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767685121,1767685406,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767685406,1767685409,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767685409,1767686574,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767686574,1767686806,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767686806,1767687219,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767687219,1767687504,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767687504,1767687507,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767687507,1767687623,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767687623,1767687855,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767687855,1767688158,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767688158,1767688443,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767688443,1767688446,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767688446,1767688551,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767688551,1767688782,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767688782,1767689217,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767689217,1767689511,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767689511,1767689615,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767689615,1767689844,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767689844,1767690327,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767690327,1767690615,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767690615,1767690618,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767690618,1767690960,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767690960,1767691191,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767691191,1767691816,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767691816,1767692101,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767692101,1767692104,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767692104,1767692353,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767692353,1767692437,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767692437,1767692440,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767692440,1767692518,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767692518,1767692749,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767692749,1767695632,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767695632,1767695834,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767695834,1767695836,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767695836,1767695954,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767695954,1767696041,Cycle,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767696041,1767696043,Stopped,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767696043,1767696202,Alarm,66 DMU NLX 2500,0,None
66 DMU NLX 2500,7,1767696202,1767696433,Cycle,66 DMU NLX 2500,0,None
